"age","male","race","hrs_per_wk","wkswork","incwage","ed_lt_hs","ed_some_hs","ed_hs_degree","ed_some_col","ed_ba_degree","ed_post_degree"
56,1,"native",NA,22,62000,0,0,1,0,0,0
25,1,"white",40,46,37000,0,0,0,1,0,0
57,0,"white",0,0,0,0,0,0,0,1,0
42,1,"white",84,25,2e+05,0,0,0,1,0,0
44,0,"white",NA,16,3500,0,0,0,0,0,1
61,0,"white",0,0,0,0,0,0,1,0,0
38,0,"white",40,52,46000,0,0,0,1,0,0
40,1,"native",40,52,25000,0,0,0,1,0,0
34,1,"white",37,36,49000,0,0,0,1,0,0
31,0,"white",40,52,46000,0,0,0,0,0,1
60,0,"white",40,52,85000,0,0,0,0,1,0
55,1,"white",40,52,33000,0,0,0,0,1,0
64,0,"white",0,0,0,0,0,0,1,0,0
61,1,"white",0,0,0,0,0,0,1,0,0
38,0,"white",NA,20,2000,0,0,1,0,0,0
41,1,"white",40,52,0,1,0,0,0,0,0
44,0,"white",NA,20,6000,0,0,0,1,0,0
41,1,"white",84,52,45000,0,0,0,1,0,0
62,1,"white",0,0,0,0,0,1,0,0,0
62,0,"white",40,52,42000,0,0,1,0,0,0
54,0,"white",36,52,49000,0,0,0,0,1,0
58,0,"white",40,52,42000,0,0,1,0,0,0
62,1,"white",40,52,52000,0,0,1,0,0,0
29,1,"white",40,52,25000,0,0,1,0,0,0
31,1,"native",40,16,12000,0,1,0,0,0,0
27,0,"native",32,52,17000,0,0,1,0,0,0
45,1,"white",60,52,550000,0,0,1,0,0,0
46,0,"white",20,52,18500,0,0,1,0,0,0
33,1,"native",NA,52,4000,0,0,1,0,0,0
59,0,"native",NA,52,5000,0,0,0,0,0,1
57,0,"white",40,52,75000,0,0,0,0,1,0
55,1,"white",0,0,0,0,0,1,0,0,0
54,0,"white",40,52,20000,0,0,1,0,0,0
42,0,"white",32,52,35000,0,0,1,0,0,0
47,1,"white",40,48,15000,0,1,0,0,0,0
32,0,"white",30,52,41800,0,0,1,0,0,0
46,0,"white",40,52,80000,0,0,0,0,0,1
50,1,"native",60,52,130000,0,0,0,0,0,1
38,1,"white",40,46,0,1,0,0,0,0,0
36,0,"white",20,52,8400,0,0,0,1,0,0
52,1,"native",84,26,150000,0,0,1,0,0,0
50,0,"white",35,32,30000,0,0,0,1,0,0
60,1,"native",0,0,0,0,1,0,0,0,0
53,0,"native",30,52,35000,0,0,0,1,0,0
25,0,"native",40,52,42000,0,0,0,1,0,0
36,1,"white",51,52,12000,0,0,0,1,0,0
48,0,"white",40,52,51000,0,0,1,0,0,0
38,0,"native",0,0,0,0,0,1,0,0,0
49,0,"multiple/other",35,52,96000,0,0,1,0,0,0
30,0,"multiple/other",25,22,5000,0,0,0,1,0,0
34,1,"white",30,50,24000,0,0,1,0,0,0
41,1,"white",40,40,50000,0,0,0,0,1,0
61,1,"asian/pacific",10,52,31000,0,0,1,0,0,0
50,0,"asian/pacific",0,0,0,0,0,1,0,0,0
58,1,"white",50,52,60069,0,0,0,1,0,0
55,0,"multiple/other",30,52,22759,0,0,0,0,1,0
52,0,"white",56,52,82000,0,0,0,1,0,0
50,1,"white",NA,22,0,0,0,0,1,0,0
55,1,"white",0,0,0,0,0,1,0,0,0
40,0,"white",40,52,56000,0,0,0,1,0,0
36,1,"multiple/other",61,52,33496,0,0,1,0,0,0
36,1,"white",8,52,5000,0,0,1,0,0,0
42,1,"white",45,52,72000,0,0,0,1,0,0
38,0,"white",45,51,50000,0,0,0,0,0,1
44,0,"white",55,52,125000,0,0,0,0,0,1
32,0,"asian/pacific",40,40,0,0,0,0,1,0,0
54,0,"white",40,52,44000,0,0,1,0,0,0
52,0,"white",NA,52,40000,0,0,0,1,0,0
51,0,"white",55,52,110000,0,0,0,0,0,1
52,1,"white",55,52,75000,0,0,0,0,0,1
25,0,"multiple/other",NA,28,8000,0,1,0,0,0,0
38,0,"white",30,52,35000,0,0,0,1,0,0
40,1,"white",40,52,1e+05,0,0,0,1,0,0
51,0,"white",0,0,0,0,0,1,0,0,0
51,1,"white",0,0,0,0,0,1,0,0,0
62,1,"white",40,52,80000,0,0,1,0,0,0
52,0,"white",25,52,49000,0,0,0,0,0,1
56,0,"asian/pacific",40,52,45000,0,0,0,1,0,0
52,1,"white",32,52,250000,0,0,0,1,0,0
46,1,"white",43,52,0,0,0,0,0,1,0
41,0,"multiple/other",36,52,62350,0,0,0,1,0,0
46,1,"white",40,52,53000,0,0,1,0,0,0
27,1,"white",40,45,50000,0,0,0,1,0,0
31,0,"white",36,50,16500,0,0,0,1,0,0
31,1,"white",64,52,45000,0,0,0,0,1,0
55,0,"black",40,52,80000,0,0,0,0,1,0
48,1,"white",40,52,60000,0,0,0,0,0,1
35,0,"asian/pacific",50,5,1566,0,0,1,0,0,0
48,1,"asian/pacific",60,52,65000,0,0,0,0,1,0
53,0,"asian/pacific",40,52,40000,1,0,0,0,0,0
60,1,"asian/pacific",55,52,47000,0,0,1,0,0,0
40,0,"asian/pacific",40,42,9000,0,1,0,0,0,0
52,0,"asian/pacific",40,42,8000,0,1,0,0,0,0
29,0,"white",40,52,86000,0,0,0,0,1,0
31,1,"white",NA,52,81000,0,0,0,0,1,0
41,0,"white",32,40,20000,0,0,1,0,0,0
43,1,"white",40,52,70000,0,0,1,0,0,0
36,1,"white",NA,52,48000,0,0,0,1,0,0
39,0,"white",40,52,49000,0,0,0,0,0,1
54,0,"white",40,52,49500,0,0,0,0,1,0
46,1,"white",55,36,84000,0,0,0,0,0,1
32,0,"white",32,20,15000,0,0,0,0,0,1
35,1,"white",NA,52,55000,0,0,1,0,0,0
41,0,"white",0,0,0,0,0,1,0,0,0
38,1,"white",NA,52,70000,0,0,1,0,0,0
47,1,"native",20,52,30000,0,0,0,1,0,0
48,0,"native",50,52,45000,0,0,0,1,0,0
30,0,"multiple/other",80,52,23000,0,0,0,1,0,0
29,1,"multiple/other",40,52,65000,0,0,0,1,0,0
34,1,"white",40,48,53000,0,0,0,1,0,0
32,0,"white",3,26,2000,0,0,0,0,1,0
39,1,"white",55,52,32000,0,0,0,0,1,0
34,1,"native",38,48,92000,0,0,0,0,1,0
30,0,"white",40,52,48000,0,0,0,0,1,0
63,1,"native",0,0,0,0,0,1,0,0,0
61,0,"native",0,0,0,0,0,1,0,0,0
42,0,"native",40,52,62000,0,0,0,1,0,0
27,0,"native",35,52,35000,0,0,1,0,0,0
29,1,"native",55,52,41000,0,0,1,0,0,0
52,0,"native",NA,48,32000,0,1,0,0,0,0
57,1,"native",0,0,0,0,0,1,0,0,0
54,0,"native",0,0,0,0,1,0,0,0,0
31,1,"native",0,0,0,0,1,0,0,0,0
60,1,"native",40,50,52000,0,0,1,0,0,0
55,0,"native",NA,1,6258,0,0,1,0,0,0
45,1,"white",40,52,45000,0,0,1,0,0,0
31,0,"native",40,52,19500,0,0,0,1,0,0
27,1,"native",NA,40,7700,0,0,1,0,0,0
52,0,"white",20,52,0,0,0,0,0,0,1
48,1,"white",60,52,60000,0,0,0,0,1,0
55,1,"native",0,0,0,0,0,1,0,0,0
59,0,"native",0,0,0,0,0,0,1,0,0
37,1,"native",77,52,6500,0,0,1,0,0,0
39,0,"native",0,0,0,0,0,1,0,0,0
30,1,"white",55,52,46000,0,0,0,0,0,1
25,1,"native",40,52,74000,0,0,0,1,0,0
49,1,"native",42,52,120000,0,0,1,0,0,0
31,0,"native",0,0,0,0,0,1,0,0,0
30,1,"native",20,45,15000,0,0,0,1,0,0
37,0,"native",0,0,0,0,0,1,0,0,0
39,0,"native",45,45,98000,0,0,0,0,1,0
36,1,"white",NA,4,20000,0,0,0,0,0,1
56,0,"native",0,0,0,0,0,1,0,0,0
55,1,"native",25,47,30000,0,0,0,1,0,0
61,0,"native",32,52,10000,0,0,1,0,0,0
30,1,"native",40,52,88000,0,0,1,0,0,0
27,1,"native",40,52,50000,0,0,1,0,0,0
50,1,"native",0,0,0,0,0,1,0,0,0
32,1,"native",0,0,0,0,1,0,0,0,0
28,1,"native",0,0,0,0,1,0,0,0,0
51,0,"native",0,0,0,0,0,1,0,0,0
60,1,"native",0,0,0,0,0,1,0,0,0
49,0,"native",35,52,25000,0,0,1,0,0,0
29,0,"native",0,0,0,0,0,1,0,0,0
29,1,"native",0,0,0,0,0,1,0,0,0
26,0,"native",0,0,0,0,0,0,1,0,0
27,1,"native",NA,52,65000,0,0,1,0,0,0
47,1,"native",34,40,13160,0,0,1,0,0,0
26,1,"native",30,52,8000,0,0,1,0,0,0
30,1,"native",30,52,16000,0,0,1,0,0,0
61,1,"white",48,52,0,0,0,0,1,0,0
38,1,"native",NA,52,34000,0,0,1,0,0,0
32,1,"native",NA,52,40000,0,0,1,0,0,0
31,0,"native",NA,48,1400,0,1,0,0,0,0
30,1,"native",40,52,89000,0,1,0,0,0,0
50,1,"native",0,0,0,0,1,0,0,0,0
45,1,"native",NA,26,37000,0,1,0,0,0,0
34,0,"native",NA,37,10000,0,0,1,0,0,0
41,1,"native",NA,28,40000,0,0,1,0,0,0
34,0,"native",0,0,0,0,0,1,0,0,0
63,1,"native",0,0,0,0,0,0,1,0,0
35,0,"native",30,26,7000,0,0,0,1,0,0
42,1,"native",60,52,0,0,0,1,0,0,0
63,1,"native",NA,46,6776,0,1,0,0,0,0
32,1,"native",NA,24,50000,0,0,1,0,0,0
63,1,"native",40,52,65000,0,0,1,0,0,0
59,0,"native",0,0,0,0,1,0,0,0,0
26,0,"native",NA,20,13000,0,0,1,0,0,0
52,0,"white",40,52,68000,0,0,0,0,0,1
55,1,"white",40,50,36000,0,0,1,0,0,0
58,0,"native",40,52,40000,0,0,1,0,0,0
28,0,"native",40,16,3000,0,0,0,1,0,0
29,1,"native",50,8,10000,0,0,1,0,0,0
35,1,"native",40,50,24000,0,0,1,0,0,0
31,0,"native",0,0,0,0,0,1,0,0,0
38,0,"native",40,52,55000,0,0,1,0,0,0
30,1,"native",NA,6,11000,0,0,1,0,0,0
47,0,"white",38,52,48000,0,0,0,0,1,0
46,1,"multiple/other",40,52,45000,0,0,1,0,0,0
56,0,"white",50,52,70000,0,0,0,0,0,1
52,1,"white",40,52,50000,0,0,0,1,0,0
49,0,"multiple/other",60,52,75000,0,0,1,0,0,0
27,0,"multiple/other",0,0,0,0,1,0,0,0,0
25,1,"multiple/other",20,39,29000,0,0,1,0,0,0
43,0,"native",0,0,0,0,0,1,0,0,0
45,1,"native",25,8,8000,0,0,1,0,0,0
62,1,"native",0,0,0,0,0,1,0,0,0
33,1,"native",84,52,80000,0,0,1,0,0,0
61,0,"native",0,0,0,0,0,1,0,0,0
33,1,"native",30,52,38000,0,0,1,0,0,0
45,0,"native",40,52,20000,0,0,1,0,0,0
51,1,"native",0,0,0,0,0,1,0,0,0
39,1,"native",40,52,66533,0,0,1,0,0,0
47,0,"native",40,52,72152,0,0,1,0,0,0
51,1,"native",NA,52,30000,0,0,1,0,0,0
50,0,"native",NA,52,24000,0,0,1,0,0,0
25,0,"native",40,52,15000,0,0,1,0,0,0
39,1,"native",NA,20,27000,0,0,1,0,0,0
37,0,"native",0,0,0,0,0,0,1,0,0
62,0,"native",40,52,19500,0,0,0,1,0,0
37,1,"native",NA,12,3000,0,0,1,0,0,0
32,1,"native",NA,28,6000,0,0,1,0,0,0
27,1,"native",40,52,15000,0,0,1,0,0,0
40,1,"native",NA,12,5952,0,0,1,0,0,0
36,0,"white",40,52,60000,0,0,0,1,0,0
49,1,"white",50,46,3000,0,0,0,1,0,0
58,0,"white",0,0,0,0,0,0,1,0,0
55,1,"white",40,52,82000,0,0,0,0,1,0
60,0,"white",40,52,90000,0,0,0,1,0,0
31,0,"white",36,52,63200,0,0,0,0,1,0
31,1,"multiple/other",36,52,35500,0,0,0,1,0,0
59,0,"white",40,52,66036,0,0,0,0,1,0
63,0,"native",40,32,19200,0,0,0,1,0,0
38,0,"native",38,52,36000,0,0,0,1,0,0
50,0,"native",50,52,70000,0,0,0,0,1,0
50,1,"white",50,52,82000,0,0,0,0,1,0
41,0,"white",40,35,11000,0,0,0,0,1,0
45,1,"white",40,40,1e+05,0,0,0,0,1,0
63,1,"white",0,0,0,0,0,1,0,0,0
31,0,"asian/pacific",40,52,10000,0,0,0,1,0,0
56,1,"white",NA,10,0,0,0,0,0,1,0
56,0,"white",45,52,81000,0,0,0,0,1,0
63,0,"white",0,0,0,0,0,0,0,1,0
40,0,"white",40,52,40000,0,0,0,0,1,0
45,1,"multiple/other",40,52,50000,0,0,0,1,0,0
50,1,"white",40,52,55000,0,0,0,1,0,0
48,0,"native",40,52,40000,0,0,0,0,0,1
53,0,"white",38,52,54000,0,0,0,0,1,0
30,1,"white",40,52,50000,0,0,1,0,0,0
50,1,"native",0,0,0,0,0,1,0,0,0
40,1,"native",38,52,54000,0,0,1,0,0,0
37,0,"white",40,52,51000,0,0,0,1,0,0
47,0,"white",0,0,0,0,0,0,0,1,0
60,1,"white",60,21,217001,0,0,1,0,0,0
62,0,"white",0,0,0,0,0,0,1,0,0
37,1,"white",40,39,18720,0,0,1,0,0,0
58,0,"white",40,52,80000,0,0,0,1,0,0
61,1,"white",40,52,50000,0,0,0,0,0,1
57,0,"white",50,52,1e+05,0,0,1,0,0,0
64,1,"white",0,52,0,0,0,0,1,0,0
28,1,"white",40,52,49000,0,0,0,1,0,0
28,0,"white",40,52,36000,0,0,0,1,0,0
35,1,"white",84,52,1e+05,0,0,0,1,0,0
29,0,"white",NA,52,25000,0,0,0,0,1,0
34,1,"white",40,30,45000,0,0,0,0,1,0
54,0,"white",37,52,45000,0,0,0,1,0,0
60,0,"white",50,52,52000,0,0,0,0,0,1
64,1,"white",0,0,0,0,0,0,0,1,0
44,1,"white",40,52,90000,0,0,0,1,0,0
46,0,"white",0,0,0,0,0,1,0,0,0
55,0,"white",0,0,0,0,0,1,0,0,0
33,1,"white",42,52,50000,0,1,0,0,0,0
30,1,"white",40,52,85000,0,0,0,1,0,0
30,0,"native",0,0,0,0,0,0,1,0,0
54,0,"white",45,52,50793,0,0,1,0,0,0
58,1,"multiple/other",35,52,41500,0,0,1,0,0,0
61,0,"white",35,52,95000,0,0,0,0,1,0
56,1,"white",50,52,90000,0,0,0,1,0,0
62,0,"white",NA,52,17000,0,0,0,0,1,0
59,0,"white",10,52,0,0,0,0,0,1,0
60,1,"white",40,52,91000,0,0,1,0,0,0
61,0,"asian/pacific",NA,8,4000,0,0,0,0,1,0
64,0,"asian/pacific",0,0,0,0,0,1,0,0,0
47,1,"multiple/other",60,52,133000,0,0,0,1,0,0
42,0,"white",0,0,0,0,0,0,0,0,1
40,1,"white",40,52,1e+05,0,0,0,0,1,0
28,1,"asian/pacific",NA,4,5000,0,0,0,0,1,0
46,0,"asian/pacific",40,52,20000,0,1,0,0,0,0
26,0,"asian/pacific",40,52,36000,0,0,0,0,1,0
41,0,"white",42,52,360500,0,0,0,0,1,0
60,1,"white",60,52,49900,0,0,0,1,0,0
37,0,"white",40,52,80000,0,0,0,1,0,0
46,0,"white",28,52,40000,0,0,0,0,1,0
27,1,"asian/pacific",40,52,122001,0,0,0,1,0,0
35,0,"white",40,52,40500,0,0,0,1,0,0
42,0,"white",55,52,95000,0,0,0,0,1,0
46,1,"white",NA,25,35000,0,0,1,0,0,0
27,0,"black",45,52,94500,0,0,0,0,0,1
26,0,"multiple/other",40,44,26000,0,0,0,0,1,0
45,1,"white",40,52,60000,0,0,0,1,0,0
59,0,"white",36,52,43000,0,0,0,1,0,0
33,1,"white",NA,52,70000,0,0,0,0,1,0
27,0,"white",NA,52,60000,0,0,0,1,0,0
56,0,"white",40,48,20001,0,0,0,0,0,1
49,0,"white",55,52,125000,0,0,0,0,0,1
52,0,"white",0,0,0,0,0,0,0,1,0
52,1,"white",45,52,90000,0,0,0,0,1,0
51,1,"white",40,52,63000,0,0,0,1,0,0
55,0,"white",40,52,33500,0,0,0,1,0,0
39,1,"white",40,52,30000,0,0,1,0,0,0
33,1,"white",NA,52,26000,0,1,0,0,0,0
60,0,"native",40,52,115000,0,0,1,0,0,0
61,0,"white",0,0,0,0,0,0,0,1,0
41,1,"asian/pacific",40,52,40000,0,0,1,0,0,0
39,0,"asian/pacific",32,52,25000,0,0,1,0,0,0
33,0,"white",40,52,114000,0,0,0,0,0,1
30,1,"multiple/other",NA,48,52000,0,0,1,0,0,0
33,0,"white",NA,52,75000,0,0,0,0,0,1
54,0,"white",40,52,65000,0,0,0,0,1,0
52,1,"white",40,52,34000,0,0,0,1,0,0
28,1,"white",10,50,38400,0,0,0,1,0,0
41,1,"white",0,0,0,0,0,0,0,1,0
55,1,"native",NA,28,1200,0,0,1,0,0,0
52,0,"native",0,0,0,0,0,1,0,0,0
45,1,"white",90,52,70000,0,0,0,0,1,0
27,0,"white",40,52,40000,0,0,0,1,0,0
43,1,"native",40,52,40000,0,0,0,1,0,0
61,1,"asian/pacific",0,0,0,0,0,1,0,0,0
58,0,"white",40,52,65000,0,0,0,1,0,0
53,1,"white",50,52,70000,0,0,0,1,0,0
49,0,"native",40,52,53000,0,0,1,0,0,0
60,1,"white",0,0,0,0,0,0,0,0,1
47,1,"white",40,52,36000,0,0,1,0,0,0
26,1,"white",NA,52,56000,0,0,1,0,0,0
25,0,"white",45,52,54000,0,0,0,0,1,0
61,1,"white",0,0,0,0,0,1,0,0,0
40,0,"white",50,52,1e+05,0,0,0,0,1,0
41,1,"white",40,52,70000,0,0,0,1,0,0
61,0,"native",0,0,0,0,0,1,0,0,0
56,1,"white",NA,9,2009,0,0,1,0,0,0
58,1,"white",40,52,135000,0,0,0,1,0,0
62,0,"white",0,0,0,0,0,0,1,0,0
30,1,"white",NA,52,63000,0,0,1,0,0,0
49,0,"white",40,52,94000,0,0,0,1,0,0
52,1,"white",40,52,52000,0,0,1,0,0,0
53,0,"white",40,52,45000,0,0,0,0,1,0
26,1,"white",NA,52,22000,0,0,0,1,0,0
26,0,"white",40,52,20000,0,0,1,0,0,0
31,0,"white",NA,52,78000,0,0,0,0,0,1
30,1,"white",52,52,103600,0,0,0,1,0,0
37,1,"white",45,50,25000,0,0,0,0,1,0
34,0,"white",NA,52,7800,0,0,0,1,0,0
61,0,"white",0,0,0,0,0,0,1,0,0
62,1,"white",NA,24,1e+05,0,0,0,0,0,1
33,0,"white",45,43,51000,0,0,0,0,1,0
36,1,"white",NA,52,146000,0,0,0,0,0,1
44,1,"white",40,52,125000,0,0,0,0,1,0
46,0,"white",0,0,0,0,0,0,0,1,0
52,1,"white",0,0,0,0,0,1,0,0,0
49,0,"white",40,52,58000,0,0,0,0,0,1
37,0,"white",40,52,115000,0,0,0,0,0,1
35,1,"white",20,24,20000,0,0,0,0,1,0
55,1,"native",40,52,57000,0,0,0,1,0,0
55,0,"native",0,0,0,0,0,0,1,0,0
27,0,"black",40,52,36000,0,0,0,0,1,0
31,1,"white",NA,15,1500,0,0,0,1,0,0
37,1,"white",0,0,0,0,0,0,1,0,0
46,1,"multiple/other",NA,32,60000,0,0,0,1,0,0
60,1,"native",0,0,0,0,0,1,0,0,0
61,0,"native",0,0,0,0,0,1,0,0,0
39,1,"white",NA,40,20000,0,0,0,1,0,0
47,0,"white",40,52,25000,0,0,0,1,0,0
48,1,"white",50,40,20000,0,0,0,1,0,0
33,1,"white",60,52,70090,0,0,0,1,0,0
35,0,"white",40,52,80000,0,0,0,0,0,1
42,1,"white",0,0,0,0,0,0,0,0,1
60,1,"white",40,48,4000,0,0,0,0,0,1
46,1,"black",0,0,0,0,0,0,1,0,0
41,0,"white",45,52,87000,0,0,0,1,0,0
63,0,"white",0,0,0,0,0,0,1,0,0
61,1,"asian/pacific",70,16,0,0,0,1,0,0,0
58,0,"asian/pacific",70,52,0,0,0,1,0,0,0
40,1,"white",40,52,60000,0,0,1,0,0,0
37,0,"white",0,0,0,0,0,1,0,0,0
60,1,"white",0,0,0,0,0,0,1,0,0
36,0,"white",50,52,60000,0,0,0,1,0,0
28,1,"white",40,52,20001,0,0,0,1,0,0
44,1,"white",50,52,60000,0,0,1,0,0,0
50,0,"white",40,52,34000,0,0,0,1,0,0
60,0,"white",40,52,76560,0,0,0,0,1,0
59,1,"white",0,0,0,0,0,1,0,0,0
60,1,"white",40,52,151000,0,0,0,1,0,0
59,0,"white",40,52,60000,0,0,0,0,1,0
63,1,"black",40,52,80000,0,0,0,1,0,0
61,0,"black",0,0,0,0,0,0,0,0,1
44,1,"native",40,52,48000,0,0,0,1,0,0
39,1,"native",40,52,36000,0,0,1,0,0,0
46,1,"white",40,52,34000,0,0,1,0,0,0
35,0,"white",40,52,35000,0,0,1,0,0,0
57,0,"white",40,52,62000,0,0,0,1,0,0
48,0,"white",40,36,88920,0,0,0,1,0,0
43,1,"native",20,20,7500,0,1,0,0,0,0
26,0,"native",40,52,47000,0,0,0,1,0,0
26,1,"native",0,0,0,0,0,1,0,0,0
54,1,"white",0,0,0,0,0,0,1,0,0
48,0,"white",65,52,90002,0,0,0,0,1,0
58,1,"white",37,52,68002,0,0,1,0,0,0
50,1,"white",0,0,0,0,0,1,0,0,0
37,0,"white",40,52,45000,0,0,0,0,0,1
38,0,"asian/pacific",0,0,0,0,0,0,1,0,0
36,1,"multiple/other",NA,52,80000,0,0,0,1,0,0
61,1,"asian/pacific",50,52,1e+05,0,0,0,0,1,0
64,0,"asian/pacific",0,0,0,0,0,0,1,0,0
57,1,"asian/pacific",35,52,42120,0,0,1,0,0,0
31,0,"asian/pacific",0,0,0,0,1,0,0,0,0
31,1,"asian/pacific",40,52,35000,0,0,1,0,0,0
62,1,"asian/pacific",40,52,30000,0,0,1,0,0,0
60,1,"asian/pacific",0,0,0,0,0,1,0,0,0
33,1,"asian/pacific",60,52,40000,0,0,1,0,0,0
34,0,"white",0,0,0,0,0,1,0,0,0
33,0,"asian/pacific",40,52,24228,0,0,0,1,0,0
36,1,"asian/pacific",40,52,32000,0,0,1,0,0,0
55,1,"white",40,52,72000,0,0,0,1,0,0
53,0,"asian/pacific",0,0,0,0,0,1,0,0,0
47,1,"asian/pacific",30,52,35000,0,0,0,0,1,0
42,0,"asian/pacific",40,52,80000,0,0,0,0,1,0
49,1,"white",41,52,74800,0,0,0,1,0,0
59,0,"white",30,46,56000,0,0,1,0,0,0
25,0,"white",25,52,21000,0,0,0,1,0,0
44,0,"white",40,52,43000,0,0,0,1,0,0
49,0,"white",35,36,40000,0,0,0,1,0,0
47,1,"white",40,52,75000,0,0,1,0,0,0
29,1,"white",40,52,65000,0,0,0,0,1,0
26,0,"black",40,52,65000,0,0,0,0,0,1
34,0,"native",40,52,35000,0,0,0,1,0,0
30,1,"white",40,52,82000,0,0,0,1,0,0
29,0,"white",0,0,0,0,0,0,0,1,0
52,1,"white",40,52,80000,0,0,0,1,0,0
25,0,"asian/pacific",0,0,0,0,0,0,1,0,0
30,1,"asian/pacific",40,52,49000,0,0,0,1,0,0
32,0,"asian/pacific",40,52,48000,0,0,1,0,0,0
39,1,"white",50,52,47000,0,0,1,0,0,0
27,0,"white",35,52,34000,0,0,1,0,0,0
37,1,"white",50,52,90000,0,0,0,1,0,0
32,1,"white",50,45,65000,0,0,0,1,0,0
54,1,"white",NA,40,50000,0,0,0,0,1,0
44,1,"white",40,52,65000,0,0,0,1,0,0
60,0,"native",0,0,0,0,0,0,1,0,0
27,1,"white",40,52,25000,0,0,1,0,0,0
39,0,"white",45,52,60000,0,0,0,0,1,0
40,1,"white",45,52,170000,0,0,0,0,1,0
34,1,"white",40,52,1e+05,0,0,0,0,1,0
50,0,"white",40,52,57000,0,0,0,0,1,0
42,1,"white",NA,52,49000,0,0,0,0,1,0
38,0,"asian/pacific",0,0,0,0,0,1,0,0,0
36,1,"asian/pacific",0,0,0,0,0,1,0,0,0
46,1,"white",40,52,50000,0,0,1,0,0,0
42,0,"white",40,52,50000,0,0,1,0,0,0
58,1,"native",0,0,0,1,0,0,0,0,0
51,0,"native",0,0,0,0,0,1,0,0,0
38,1,"asian/pacific",40,20,10500,0,0,0,1,0,0
41,0,"white",40,52,130000,0,0,0,0,1,0
43,1,"white",NA,52,113000,0,0,0,0,1,0
51,0,"native",40,52,70000,0,0,1,0,0,0
56,1,"white",40,52,70000,0,0,0,0,0,1
40,1,"asian/pacific",35,52,39000,0,0,0,0,1,0
36,0,"asian/pacific",26,52,23184,0,0,0,1,0,0
27,1,"white",NA,52,0,0,1,0,0,0,0
26,0,"white",0,0,0,0,0,0,0,1,0
32,1,"native",40,52,36900,0,0,0,1,0,0
32,0,"native",40,52,50000,0,0,0,1,0,0
29,1,"white",40,52,30000,0,0,1,0,0,0
48,0,"white",40,52,36400,0,0,0,0,1,0
45,0,"white",40,52,56000,0,0,0,0,1,0
55,1,"white",52,52,0,0,0,0,1,0,0
60,1,"white",40,52,2e+05,0,0,1,0,0,0
56,0,"white",40,52,90000,0,0,0,1,0,0
46,0,"white",40,52,74000,0,0,0,0,0,1
46,1,"white",0,0,0,0,0,1,0,0,0
37,0,"white",40,52,70000,0,0,1,0,0,0
29,1,"multiple/other",18,52,15000,0,0,1,0,0,0
27,0,"white",0,0,0,0,1,0,0,0,0
32,0,"white",0,0,0,0,0,0,1,0,0
38,1,"white",40,52,84000,0,0,0,0,1,0
27,1,"multiple/other",40,52,48000,0,0,0,1,0,0
27,0,"multiple/other",40,52,38000,0,0,0,1,0,0
42,1,"white",36,52,30000,0,0,0,0,1,0
43,0,"white",0,0,0,0,0,0,0,1,0
61,0,"white",NA,20,0,0,0,0,1,0,0
61,1,"white",40,52,60000,0,0,0,1,0,0
27,0,"native",0,0,0,0,0,1,0,0,0
27,1,"black",30,50,12000,0,0,1,0,0,0
30,0,"native",40,44,36000,0,0,0,1,0,0
29,0,"native",0,0,0,0,0,0,1,0,0
30,1,"native",56,52,30000,0,0,0,1,0,0
27,1,"white",NA,52,5000,0,0,1,0,0,0
28,0,"white",45,52,51000,0,0,0,0,0,1
26,1,"white",45,17,14691,0,0,0,0,0,1
51,0,"black",0,0,0,0,0,1,0,0,0
42,1,"asian/pacific",40,52,50000,0,0,0,1,0,0
43,0,"asian/pacific",40,52,35000,0,0,0,1,0,0
35,1,"white",NA,52,6000,0,0,0,0,1,0
64,0,"white",45,52,31200,0,0,1,0,0,0
25,0,"white",20,52,25010,0,0,0,1,0,0
28,1,"white",40,52,125000,0,0,0,1,0,0
60,1,"white",40,52,0,0,0,1,0,0,0
58,0,"white",40,52,92000,0,0,1,0,0,0
49,1,"white",45,52,0,1,0,0,0,0,0
48,0,"white",35,39,20000,0,0,1,0,0,0
29,1,"white",40,52,24000,0,0,1,0,0,0
38,0,"white",0,0,0,0,0,0,0,0,1
40,1,"white",50,52,70000,0,0,0,0,1,0
44,0,"white",25,50,19200,0,0,0,1,0,0
42,1,"white",40,52,57000,0,0,1,0,0,0
25,1,"white",NA,52,36000,0,0,0,0,1,0
30,0,"native",0,0,0,0,0,0,1,0,0
55,1,"white",40,52,2e+05,0,0,0,0,0,1
47,0,"white",40,52,0,0,0,0,0,0,1
52,1,"white",40,52,1e+05,0,0,0,0,1,0
48,0,"white",40,52,0,0,0,0,0,1,0
39,1,"white",40,52,45000,0,0,0,0,1,0
39,0,"white",40,52,75000,0,0,1,0,0,0
58,0,"white",20,52,69000,0,0,0,0,0,1
47,0,"white",40,52,1e+05,0,0,1,0,0,0
59,1,"white",40,52,60000,0,0,1,0,0,0
34,1,"native",40,52,48000,0,0,1,0,0,0
39,0,"native",40,52,40000,0,0,1,0,0,0
38,1,"multiple/other",NA,52,29000,0,0,1,0,0,0
25,0,"white",40,52,40000,0,0,0,0,1,0
31,1,"white",NA,52,60000,0,0,0,0,0,1
36,0,"white",45,52,65000,0,0,0,1,0,0
49,1,"white",60,52,150000,0,0,1,0,0,0
32,1,"white",NA,42,25000,0,0,0,1,0,0
57,1,"white",32,52,90000,0,0,0,0,0,1
